EuroChem C,-89.85800200546521,-99.55074504562883,-91.48299585454458,P
The Intern,-89.31542768338463,-94.06768717529954,-89.2115817523683,T
The planne,-90.99181085698687,-91.96171275865724,-82.39308874459235,T
Finnish so,-85.76241603129884,-94.52988796213788,-85.50439603193026,T
Rautaruukk,-84.39488543281541,-92.59971478316538,-83.59049054219861,T
Metsa-Botn,-124.2349750765913,-126.93878299911255,-112.99742648113445,T
Bluewin Se,-34.6503990918512,-35.353599535706884,-29.356058809508,T
Latvia 's ,-53.281473392407044,-56.70574646935604,-50.37568048325754,T
Tikkurila ,-56.32859661183051,-57.369906113042724,-51.42259027775866,T
Total valu,-19.776727012356183,-20.69067255295587,-17.261536870723585,T
Finnish po,-100.88084669195898,-103.02517490963285,-115.01625391330408,P
CORPORATE ,-109.95411661458276,-113.48173730053195,-113.16585314497235,P
Neste Oil ,-155.55246121313743,-166.09555870434082,-160.94699847234367,P
Operating ,-24.866970529414505,-28.078257285469853,-34.823604674517696,P
Favourable,-42.61742519829718,-45.84142230915665,-48.79990456821933,P
Revenue in,-41.82328850172533,-48.49969119120582,-48.60781533529661,P
Thanks to ,-123.98460343818095,-132.79323350982438,-116.45229360699369,T
The inaugu,-59.18819671105993,-58.09204083047593,-55.74032049273665,T
Financing ,-37.32796805685352,-42.626345090231474,-34.709299903237635,T
Operating ,-24.866970529414505,-28.078257285469853,-34.823604674517696,P
Competitio,-43.764118425222954,-43.31949227079142,-37.347732037458975,T
In a relea,-64.01135195111006,-68.51419984042973,-60.83477662921339,T
The value ,-21.708038361990347,-23.516505789714465,-18.822184618988256,T
Niina Neno,-56.470096174104214,-60.63757210208035,-52.764148745037154,T
Terms of t,-24.160856697226844,-25.778268888188254,-20.473175028291557,T
With CapMa,-113.42313131239634,-130.09256014598463,-112.9055963911519,T
Finnish IT,-125.65514881318578,-136.39487394530553,-127.8217613835855,P
The net sa,-50.345653856802564,-52.495668954884074,-54.652639590430894,P
The exerci,-56.29782495316377,-55.406463485225785,-53.23115686530309,T
23 April 2,-75.38200858562304,-76.4165584282561,-90.27747378391362,P
Elisa has ,-69.05955034678196,-70.62262891898283,-66.2621087424737,T
Shares wil,-84.79614762821767,-86.15446555708145,-76.06676154528078,T
Last year ,-59.23515740093353,-56.44372936684309,-56.14315730132324,T
Finnair 's,-43.17117644905542,-38.83577811938383,-44.67804407196054,N
Financial ,-24.27208233233707,-24.27419149141198,-19.59078584809308,T
The Group ,-32.86078361383934,-36.45725750711109,-36.210800884488734,P
It is nece,-26.104035523135177,-29.69760772488703,-27.979788950789874,P
With sales,-105.11611240427861,-104.91503337678897,-102.5075462112757,T
industry i,-85.0126884264834,-91.08215403605182,-76.44847309242007,T
The second,-98.79814244508316,-106.58054442154301,-96.15856466718917,T
Subject-ma,-70.95112574551096,-69.98975919828477,-66.56937281175658,T
GS Enginee,-124.87469787715237,-133.88680011575642,-117.65980557652637,T
The Haywar,-78.89723991872766,-77.26250475280935,-74.98279562043274,T
Raute is l,-30.758578793740572,-32.30907709798346,-27.42275981716786,T
( ADP News,-79.90563213145829,-87.59018323968571,-86.83612386188291,P
Last week ,-117.39420278240631,-133.93838234291638,-123.63642286425191,P
The annual,-31.30317103021712,-34.2806522169776,-30.65389425106062,T
No planned,-31.33621308717867,-32.86869288591889,-26.89760730078111,T
Finnish co,-76.80748662924665,-73.45964411384887,-83.7729334042346,N
The EA Ren,-57.42891299878411,-57.25154474181995,-55.668690652122464,T
The total ,-33.33436506443296,-32.73290787354884,-30.549027108924285,T
The broker,-103.28822604345278,-111.67426396785085,-113.68705686250112,P
`` We will,-73.30327231007867,-76.70288896487392,-67.20995801792344,T
Poyry is a,-91.85690468466105,-96.88351683904689,-88.56023327888049,T
Finnish ma,-60.246586450204624,-58.1518078455836,-67.5457747135332,N
However sh,-27.105295676393283,-26.98224169251419,-23.951814335927192,T
Finnish sp,-108.81999799294421,-117.32548946331158,-127.3298094630256,P
The subsid,-72.8220693742825,-78.64291572613314,-67.57829998083321,T
The report,-146.75109377702663,-149.11296299622532,-136.05254534713245,T
The Tekla ,-74.95740590575551,-78.43605306042306,-68.90506983025861,T
Result bef,-64.01685312022605,-57.05206590101726,-70.58732292421749,N
SCANIA Mor,-82.49187092300836,-85.73495132775813,-88.54243375571197,P
To see a s,-29.14101075522322,-30.959150381034444,-26.75081484425852,T
Pharmaceut,-81.3420444820524,-76.77062494013869,-81.20828924539671,N
The order ,-50.51945362151649,-57.59304966435695,-46.08660872229634,T
India 's t,-65.07536247248119,-69.15855685682025,-67.50720954139138,P
Upon estab,-42.8478276933488,-43.319492270791415,-36.61476336271236,T
Margin cal,-51.463915230357344,-52.03815397040846,-49.21320853200216,T
Prothious ,-67.34759687082227,-72.06954790191915,-61.888512513500906,T
The EU Com,-118.53503123204162,-116.05967426613051,-123.10168550245339,N
The earnin,-39.54197982761814,-41.95741315432999,-46.07337591447441,P
ALEXANDRIA,-65.99933095143764,-63.418876235945206,-56.6321180915739,T
Finnish Ok,-176.81674457052205,-193.42428725440627,-185.5230557263258,P
Finnish co,-98.05050389325241,-103.67200358859544,-99.32116928104168,P
Rautaruukk,-98.17709585281801,-111.83250356772925,-102.22039165104482,P
In 2007  A,-26.270745314457024,-25.326523608926138,-25.209786882863504,T
The podcas,-106.49275380306261,-109.70143983805102,-101.26255905692261,T
The techno,-36.79844828651847,-40.46810985168378,-37.36887871827549,P
Nonwovens ,-91.2358006271383,-92.44789852789964,-86.29505939469028,T
According ,-88.6204963810312,-94.77330363870028,-86.86570115355647,T
` Nordea ',-94.44582255311819,-95.94660681997,-86.94020171498124,T
( ADP News,-61.17977729665144,-61.14541223968823,-66.12715444999226,N
Fiskars  t,-78.79937520935799,-85.92154466845383,-84.81162275609336,P
Finnish re,-79.68460295755209,-80.6849036866206,-90.51856935241713,P
Nordea Pan,-67.68332542700249,-73.10267572251752,-63.621262546985584,T
Finland-ba,-68.63826212373456,-69.13038597985356,-66.99254104355376,T
( ADPnews ,-89.7373740176766,-89.80918836023892,-82.94841899267331,T
Vaisala 's,-55.414909145274365,-52.44467595177739,-64.59856180748405,N
The compan,-56.600774497746336,-56.160235287602156,-49.83423976820883,T
s business,-62.09504792272982,-72.06954790191915,-55.22336895490203,T
Russia 's ,-66.89529281867594,-71.17345987736252,-58.65378223694119,T
It expects,-51.75856058046127,-55.13624447360496,-57.30841377157617,P
The agreem,-81.57273523900199,-94.58058458409829,-85.7003062792603,P
They will ,-45.55587789445101,-44.7057866319113,-43.27020371308001,T
Operating ,-15.102902247389721,-18.207928734228812,-20.473175028291557,P
The guidan,-43.74006807945336,-45.71513392384426,-42.382858839545634,T
Founded in,-75.02603890781977,-77.95565193336928,-72.212874623918,T
The Line 4,-76.41233326893966,-76.5693575722494,-69.8226285923655,T
Operating ,-14.948751567562462,-17.51478155366887,-19.374562739623446,P
The first ,-23.664877581577848,-24.989811527823985,-20.840899808416875,T
The compan,-58.17622801439792,-63.22732069162234,-62.14393725531308,P
Rental of ,-45.8764699620726,-51.35905919500113,-46.72260386109953,P
Finnair 's,-71.79886428013688,-65.62204396074007,-69.84865466223272,N
PA )  JPMo,-76.12465119648787,-76.94405102169081,-69.34411634244235,T
In the mea,-36.442158561079246,-36.04674671626683,-35.54790992080758,T
The manufa,-44.25736621772497,-45.83006389051825,-41.03786066879776,T
Kesko has ,-68.43573785962309,-70.70857134878355,-63.99471176664789,T
The value ,-13.832693259661857,-16.089609555362625,-11.618684620130985,T
Sponda Plc,-153.01228140728114,-155.58725374367378,-132.87041623907726,T
Trading co,-66.7870792340357,-67.05787148331449,-59.362622491308535,T
Oriola-KD ,-46.95536608297368,-48.5285446406043,-44.528255402116,T
The Group ,-31.48563546980341,-32.929405216252704,-34.53600537507785,P
When the O,-112.41268692662159,-113.86953982788663,-101.00714899993568,T
Also the d,-20.371893784555926,-24.391974527068367,-18.295005494514026,T
ADP News -,-107.94309812077061,-106.04316042790168,-112.85454933720177,N
In Penttil,-50.15873772130592,-52.95936143944761,-46.854313284120764,T
Section : ,-69.6765189823586,-69.7922111989787,-76.56013273041013,P
According ,-81.68123834657672,-83.31885498300944,-74.29592696550263,T
Sales VAT ,-38.10286204337249,-42.71562308378692,-43.3889688676074,P
Shares of ,-86.4303128307185,-100.32828665404453,-96.38433304122617,P
Raute repo,-47.40301810830193,-46.4109752130088,-56.877978974348075,N
It operate,-65.02820774093809,-62.428897788279876,-58.79630116688456,T
Technopoli,-71.90220663163846,-72.06954790191915,-66.80970856857957,T
The reason,-107.08234031750128,-111.92515743211796,-102.32691729167749,T
The most p,-60.02278393769616,-66.81170536793682,-55.03244862567665,T
Loss for t,-26.39829244829734,-25.13452449331538,-34.81915032416832,N
There did ,-18.214719894335737,-18.72866688497788,-15.668051187070008,T
Lean Syste,-58.94252890454642,-63.00504287816651,-58.66937637127009,T
In Middle ,-52.08569735528528,-56.56854534784255,-56.901052921678044,P
The compan,-32.66511875927876,-34.672587472853515,-28.062509171919665,T
Sales at t,-82.78356745287881,-77.8419021228875,-84.26885613947148,N
Thus the g,-43.17402140118765,-45.03203707913782,-40.403564577383726,T
The Finnis,-71.78113619720106,-75.35743312706332,-66.01955939960311,T
In 2008 St,-37.2907704387199,-39.39165433758949,-40.253033076484066,P
Shuweihat ,-56.335565281146614,-59.53895981341224,-56.39196794238984,P
The reorga,-139.10888653393863,-144.6325600248668,-126.94268927589454,T
The Depart,-36.328680405408406,-35.04233449835961,-36.19193240018435,N
Quarterly ,-51.5116925801375,-55.99822688567508,-63.508569488429025,P
An  of the,-106.1170192291128,-105.50173476017109,-96.45433728965965,T
Barclays P,-92.6293232654903,-95.56141383711001,-86.33121235444644,T
27 January,-76.77163504484888,-81.64522571139231,-81.47859194592425,P
Lemminkain,-82.24340956370987,-86.2320467587122,-78.41288584539076,T
Based on n,-57.90418119906046,-58.84581263285231,-51.177562548092155,T
A correspo,-53.51621443720282,-56.02575794804546,-54.24855203426518,P
Also the t,-44.457265605782894,-44.30032152380314,-43.27020371308001,T
However  t,-32.55033826296862,-32.84807359871615,-30.036499338798826,T
The contra,-23.46280564678466,-25.947034701767755,-26.08447892114923,P
Ms Laakso ,-60.084158578298215,-64.30617943094609,-53.98833592012039,T
The compan,-89.42205566125718,-95.65608820732481,-83.32581808483276,T
The buyer ,-84.34078880607639,-87.09509297606755,-72.1312489626004,T
Finnish Me,-71.4614812647369,-79.32987093644518,-75.11268424341704,P
However  t,-57.25857732591793,-61.263927141757215,-52.0441420874365,T
Incap Cont,-99.96857924331427,-108.76569364083522,-89.19127321904381,T
With the n,-48.46706171063484,-50.592237825316,-43.27493857041068,T
Sanoma Mag,-74.26318977800666,-75.06458621291927,-63.98210337462374,T
Utah 's ca,-53.6740350956793,-55.06162299893405,-46.59314236905714,T
The chille,-89.84677494287142,-91.03752975558182,-82.15853940858858,T
Most of th,-61.42426841948125,-68.38882663550667,-65.1581680075741,P
At the end,-43.24900620493712,-44.99056274623902,-45.86335094662251,P
And that ',-138.53439216897033,-138.8566134153324,-139.0658702137684,P
The compos,-96.53689192056906,-93.88743740353834,-88.14223965785975,T
Acquisitio,-21.521799367611585,-25.778268888188254,-19.958510628218402,T
Cencorp 's,-39.21981045550713,-38.39967678987806,-46.49378590264397,N
Finnish el,-64.82589316132592,-63.83464456748213,-70.05213532345802,N
`` We have,-31.877810369611417,-35.353599535706884,-29.2112685724403,T
`` Printed,-54.92965113315707,-58.468518401710845,-49.86099392767486,T
The compan,-67.51944712774893,-69.81475347276145,-59.930799463802835,T
Finnish Ca,-55.81511880701723,-62.627748647025044,-61.03007941759878,P
The partie,-40.83737902315592,-43.319492270791415,-33.861559079803264,T
Vaisala 's,-70.68700676471873,-71.66408279381098,-63.67674921027129,T
Managing D,-72.90654667902389,-77.10870123493662,-68.84053065934825,T
In its fin,-68.13364115328692,-73.60610738418202,-70.44812155107107,P
The techno,-47.26106666092814,-49.558164057785454,-43.264269536574034,T
The fourth,-108.549798155681,-114.21361230089911,-132.29351295773006,P
According ,-108.22777243906673,-105.59924289376954,-112.33211971267441,N
says Brian,-29.270501738310735,-32.357867262152894,-28.60041323092543,T
Also  a si,-30.99974085055746,-32.71454220609163,-26.273275198125997,T
Nordic Wal,-51.33739271764756,-51.28538500587595,-46.54925818651057,T
`` After a,-121.97208681751826,-134.68820705247896,-133.64284447731654,P
Terms were,-17.991576343021528,-17.812376153103727,-13.914032045824799,T
Profit for,-25.67558646549585,-25.529837229959526,-32.873240175113004,N
The copyin,-143.76448797143564,-142.25815795894908,-131.0408075391962,T
Frost sold,-51.79522403886296,-51.97861950783165,-55.021056742263305,P
The city w,-148.0411540904517,-147.2279712585251,-137.79403294952593,T
The total ,-32.21579203320231,-33.53141556976661,-30.950958644451138,T
It 's not ,-10.487294922083873,-10.762774149893355,-10.207520493271362,T
Basware Ei,-50.36106194743198,-51.11037928035261,-49.89081011969722,T
It will al,-21.37519589341971,-25.778268888188254,-22.848882386114568,P
Finnish fo,-103.37205690158041,-102.94433794838537,-95.84085373247237,T
Latin Amer,-88.19550392730073,-91.48365874294389,-82.82763022923989,T
Metso Foun,-48.29413774213884,-52.75903790594,-45.528065414572794,T
Operating ,-31.464473472751454,-28.815079529532458,-36.61536414374575,N
The reward,-115.15053204933697,-116.84702388428953,-110.42319249241044,T
The CVs of,-51.086078289366654,-49.558164057785454,-44.624882237805075,T
Under the ,-117.570275633674,-121.1334156378898,-106.45947728105911,T
More than ,-32.51033292835493,-33.15637495837067,-30.200802390090107,T
The object,-32.085449734389655,-33.30590669234163,-30.26534091122768,T
After the ,-39.738766734487804,-42.140837274449765,-35.155938850119966,T
Okmetic ha,-85.60080045901411,-94.48625285947361,-82.3338492325157,T
Operating ,-25.43938419799432,-28.483722393578017,-33.285713913375645,P
SDM offers,-102.57033052301668,-107.62199829637119,-95.1317041614648,T
Russia wan,-67.28756409938131,-68.89114690961665,-63.36576445901916,T
Both opera,-49.622045781009334,-54.369032657245704,-68.11437396572767,P
The value ,-36.48067019646632,-40.83458562100341,-36.98439185565148,P
The total ,-69.20657660611579,-73.97620698124989,-70.7115719469609,P
Boomerang ,-36.559952509317256,-36.81544776063583,-39.66482910155628,P
The wirele,-47.53073022787724,-48.865016877225514,-44.39300803110135,T
We are hon,-48.4470209597514,-50.7621368621114,-51.30873147973267,P
The custom,-15.2702809151693,-17.342372523857993,-14.797222829272611,T
In the thi,-62.67713555867213,-63.40419652888345,-81.94643468640065,P
For exampl,-43.87442134741448,-48.84032380328657,-56.790598503394094,P
The compan,-42.261865299078984,-42.365061672361655,-45.885164642831796,P
Constructi,-36.37393699699653,-39.535302636873155,-32.73437403474408,T
The compan,-85.45987299383437,-88.83840944308072,-89.12073370630145,P
The OMX He,-44.13080349441654,-40.290561573642485,-44.7436039289637,N
SRV lowere,-54.79333729504747,-50.525866915688944,-57.85802182336978,N
Erkki Jarv,-109.34752922419213,-110.59745844467699,-99.90423802308452,T
The order ,-31.675310199853435,-35.10259368987781,-29.528692287038925,T
SRV will a,-77.04791059767813,-76.85703964470119,-71.64163419619827,T
The negoti,-77.04094192836203,-75.65306684037525,-66.28446821277713,T
- Inge Lar,-41.80776779095121,-42.402507576363384,-38.246086281683425,T
N-Viro ope,-45.057799769135954,-49.25395268338247,-45.2382003109242,P
More staff,-68.0666403956858,-74.08445092246141,-65.52615606368327,T
The transa,-90.94036978235472,-101.36782232284118,-81.16602928558282,T
Turun kaup,-60.59364075450942,-68.73555926995043,-59.89157266257336,T
FinancialW,-61.94865333586803,-67.09938744038861,-56.36705131497157,T
Production,-76.7003298583118,-83.86776809671281,-76.02792128447899,T
The compan,-39.64298658242775,-38.99172658521438,-41.46993069793294,N
The repaym,-131.35185010552215,-129.02505160236785,-121.90529162355571,T
Several la,-31.551809432857496,-29.313344824429468,-31.313803416210316,N
Currently ,-102.83296658487956,-98.7263310199352,-116.50556326102473,N
The rebuil,-50.298813200420405,-58.72802959719592,-53.62703036688558,P
The bank f,-25.806783999667246,-30.815638099412244,-26.978931056242107,P
Our tools ,-65.9404904514147,-69.07346846641062,-60.47138932930893,T
In his cur,-22.291486625293867,-26.001412439502463,-21.102685536565076,T
Finnish Ou,-38.64402813454218,-47.25557896479142,-42.40725197349884,P
EBITDA for,-17.029536902916703,-20.237789964490247,-23.65604814507545,P
The Marube,-168.85316505997972,-179.57764134703166,-161.64469211402513,T
Tielinja g,-27.608279738878046,-29.273438010298538,-29.84629603935576,P
The total ,-52.87860906599893,-54.81600659176778,-48.48488184432104,T
On 20 Marc,-48.22387740843719,-46.48547074309534,-46.22747861842245,T
The amendi,-74.06821710365917,-79.42930483343333,-74.83162144257064,P
In the spr,-50.08462974915219,-47.612253908730146,-42.102362397533604,T
Orders rec,-19.245110618921117,-25.441796651567042,-20.922559370334557,P
Any invest,-92.3978809113614,-88.5121589958542,-78.57264209583073,T
Outotec 's,-112.58029983737914,-116.6865033201238,-104.67505258261107,T
The passen,-28.7867679162531,-29.898278420349182,-29.692479896542235,P
The custom,-48.39295373848112,-51.06224145456173,-44.276387110625144,T
The total ,-24.285276159739848,-25.499564866890285,-22.29825331774587,T
By the end,-45.776711086632034,-45.550830872552986,-39.08415726812755,T
The joint ,-128.64748294736506,-128.52359706611622,-117.06156586483763,T
Enclosed i,-165.49922001643324,-170.53359101497486,-150.48309344755944,T
Finnish co,-113.9789295444089,-123.6981336209866,-121.76993717986748,P
After the ,-37.93580795870931,-39.03743891878974,-36.957491404937365,T
Operating ,-23.29521574822055,-21.214479469604637,-25.19973654701,N
Ruukki 's ,-74.46059623386856,-81.25808769123864,-79.33403229838932,P
However  t,-92.47000915754744,-94.87046738715395,-86.96628839046164,T
Radiation ,-75.233678272598,-74.5056643875377,-65.94312877864293,T
The compan,-31.830287667656684,-35.15327600219927,-31.24662863983361,T
The compan,-42.71010452059257,-46.0161572701481,-47.85596831555114,P
In 2007 Et,-14.302696888907594,-14.767853715380305,-13.595578314706264,T
128538 sha,-46.36164468255174,-47.189999319145436,-38.082708727913094,T
Both opera,-47.97655429027512,-52.56876783836165,-64.90060595662587,P
Oka specia,-95.99743862935252,-100.06157066939483,-89.46836552286562,T
Her last p,-50.42884196249372,-60.41442855076614,-47.39625404477451,T
Completion,-57.04991466935716,-62.02386646320025,-52.18989632898628,T
Mr. McDona,-129.53092837584447,-129.01188555800317,-124.76986114451064,T
Investors ,-46.44295485243998,-48.34422144844313,-46.728956552361325,P
At 3:37 p.,-61.798172384929735,-63.69819005872647,-57.880010435010405,T
The net sa,-51.60614825190095,-48.98870856682546,-61.715573633336085,N
Finnish fi,-78.23399513458595,-77.61929676284898,-87.92858715889483,N
Cohen & St,-53.8659261034894,-51.97783822388202,-44.39494486960607,T
`` However,-57.20182443690706,-59.42989218938093,-63.55328632721081,P
Stora Enso,-43.46170347363944,-45.9971179751814,-41.81881005280216,T
The compan,-28.635462188558073,-30.470797613120514,-24.758060056939268,T
The implem,-51.49154339747482,-51.285385005875945,-45.17538634538924,T
Earnings p,-43.89041274500388,-49.10920645262225,-51.199124015671174,P
Pharmaceut,-85.55428570891613,-93.24301096921715,-74.10344130917878,T
The value ,-13.832693259661857,-16.089609555362625,-11.618684620130985,T
Following ,-39.48228887809131,-43.2844488282229,-35.48700183917145,T
The compan,-47.76672885657854,-53.59528593014062,-52.46706654807346,P
Global spo,-139.21753838030816,-155.77973392508463,-155.06029407328606,P
The new un,-33.08709104568906,-36.827252435770944,-31.030233471437537,T
Kirsi Rant,-37.61850319828771,-41.01690717779737,-33.59809351678519,T
The intent,-100.98090254681516,-103.93277168030271,-88.9584646414616,T
A purchase,-126.28465298141376,-137.55314243799126,-131.5765931923462,P
- The Grou,-40.8577749319734,-41.852857457580484,-46.22405485703497,P
The group ,-20.71933732022682,-20.969814782236543,-24.781026212151815,P
Progress G,-83.69711930639919,-95.18446676792307,-91.60393314938476,P
`` The ind,-136.37567922702118,-143.64445232006898,-130.1136408135827,T
The foreca,-8.54138477302856,-10.06962696933341,-8.415761024043308,T
In Finland,-108.55733274852838,-103.46198683562439,-105.71703750241849,N
Componenta,-96.26317984545679,-101.70482840195845,-92.73576389974174,T
Less than ,-33.95725191129125,-35.353599535706884,-29.695707441033104,T
UPM said t,-73.74314235394067,-71.45513302630086,-80.53081251515465,N
Typical en,-195.93795219770587,-195.49333129827804,-180.63741372907612,T
Net sales ,-22.066175439459574,-24.421533285922198,-25.79730648941179,P
New Novato,-38.947877269154915,-40.71680258534703,-35.68950396085545,T
It is now ,-48.277554480344534,-55.00099837711761,-47.134697882608315,T
Finnish au,-70.85208112341425,-65.40898172965414,-71.00103931646564,N
The solid ,-44.16958353333112,-43.6071743432432,-42.1715914244119,T
`` The new,-45.49462499968437,-46.0436379908163,-39.28280334784137,T
Cargo traf,-32.858639622623144,-29.518788798644277,-31.595064920859173,N
As part of,-83.39058382361857,-99.2506404531785,-88.52000938244123,P
In April 2,-74.86672479987692,-74.61549578233394,-67.00572050450738,T
The buildi,-47.5355035066299,-48.2772302123234,-39.74789428508412,T
Lieksaare ,-54.670368535226984,-56.735599432505715,-50.763344648874394,T
QPR produc,-53.475597995065044,-54.106330109256625,-50.70955029023134,T
The enterp,-49.69978392824676,-49.67594709344184,-44.19074492349116,T
R&D Loan ),-10.487294922083873,-9.664161861225244,-7.568463163656103,T
The transa,-49.04354710170692,-52.64428977397877,-46.74734392925963,T
Operating ,-33.97619137999011,-31.519705069753304,-35.3071303290954,N
You will h,-69.25284698179141,-71.66408279381098,-65.88145782102694,T
The operat,-30.978965656969756,-34.832861384957816,-37.05719689602479,P
The Finnis,-42.738803888027334,-45.39305042467516,-45.795597820374525,P
The correc,-28.714733588827386,-28.0808539811823,-26.791542361004602,T
According ,-121.21850650345152,-127.21835335386695,-112.38222479436216,T
Finnish Sa,-69.54498340459257,-73.2194534849748,-67.89919129916225,T
Honkaraken,-76.34263131968649,-77.03866723894127,-68.0982728095228,T
According ,-71.08316343890885,-73.81251720697777,-67.64032966524596,T
The record,-40.65060311601258,-43.201709235135034,-36.3083812128276,T
Cargotec G,-52.32963167626856,-60.519789066423975,-56.745164621952256,P
The compan,-50.106516498569626,-54.55079737516805,-47.607506956252635,T
Net sales ,-37.19136198927142,-34.41741190215728,-40.74203748156123,N
After the ,-51.118655189233905,-52.06484960087164,-46.18927954802973,T
Delivery i,-37.136077049043415,-39.36824855220999,-35.15812569100764,T
It will be,-46.87037129665168,-53.818648036804845,-45.17046278038918,T
Previously,-47.71155808544457,-47.58628376236731,-45.57847414455061,T
rosendal a,-50.42110198577341,-50.18677271720783,-43.92200187694329,T
Number of ,-27.46047692110539,-32.24008422649651,-26.02641512019447,T
`` After t,-53.34002577867756,-62.56321012588748,-53.44686881923902,P
Glaston 's,-90.49449798902694,-96.80671007723376,-88.41163928353552,T
IonPhasE ',-64.10221096655177,-63.51586850193251,-57.14137577540863,T
Its custom,-44.88354277217873,-46.11490101083779,-40.48477559220707,T
The contra,-84.7366844631684,-86.97171395490705,-78.07527553926803,T
All YIT Ca,-51.594593553999474,-52.42256566931879,-42.576664235085985,T
This relea,-43.57059756187857,-46.24034828506235,-40.036467781002735,T
Talentum ',-32.13700749922574,-32.3663726118089,-33.41934367794457,P
Pretax pro,-26.452597793154887,-29.791235876844794,-37.88387546920926,P
Peigs www.,-53.858667011606435,-51.57306707832772,-48.608844589269616,T
We offer o,-51.445216152924864,-57.45951827173242,-48.47723439308385,T
The compan,-38.260133754063766,-39.06965858938586,-38.971849846644425,P
Sales have,-23.214927189285785,-27.669505485278037,-25.997977184873935,P
In the bui,-49.860093056708884,-45.56329662342508,-48.57137387567448,N
Finnish sh,-58.55300467473107,-55.34019162549366,-70.53323350040773,N
These rest,-35.12040272109693,-36.73989389682678,-32.785792498435086,T
Through th,-70.51780427735646,-75.98133953298253,-65.85959325011261,T
Exports of,-32.1654924420632,-30.211935979204224,-31.00727825595705,N
Salcomp 's,-75.43150401592794,-75.75842735603308,-65.77882572735165,T
The capita,-57.73122739227011,-57.34173523607603,-52.37727095363163,T
He does no,-89.05627562690147,-87.98891085208965,-81.671540070034,T
Operating ,-63.53216886029919,-58.58388039173169,-74.08537845208613,N
The six br,-80.20248043872509,-88.4250118172321,-97.41718389017412,P
Grounds fo,-86.75819628360405,-81.77840994206228,-72.78090921160202,T
Finland 's,-83.90860630962949,-86.17142213689576,-78.92632841746034,T
Rapala VMC,-74.87777463606352,-82.01957199887919,-68.32084348655125,T
The bond  ,-54.870708597523624,-54.57611518315235,-49.96965056293442,T
Rockwell C,-85.06948697090064,-88.40679848019636,-83.27598153176376,T
The third ,-32.99213080464902,-40.45729138986194,-35.93674506374872,P
The ship u,-79.30270502683582,-80.03509347504912,-72.38164321430725,T
L+ñnnen Te,-95.69833353723526,-98.69899283489224,-91.29904127138286,T
The event ,-59.02114262639677,-61.61840135509208,-51.32076541693314,T
In 2006  T,-20.89555261481519,-22.938962094366886,-24.45753214392679,P
Earnings p,-12.60524809915078,-13.790602283716462,-14.086784151602604,P
It inspect,-39.8774132277791,-40.92159699799304,-38.96974873209994,T
According ,-73.10169083583776,-74.66016222931951,-68.79271562933702,T
The proper,-105.32733284472239,-106.1179208995949,-95.35674112538454,T
Return on ,-36.606902286609234,-34.979155596738075,-39.35021253800269,N
Our key ge,-41.41274316805948,-42.06672930229605,-38.066197026003216,T
ALEXANDRIA,-87.3027373704936,-88.63385593083171,-78.39327251750487,T
Both the n,-45.05540394168702,-48.963043596886614,-50.47475961703441,P
A In Augus,-92.64503141185979,-97.15057962429591,-85.0364563629072,T
According ,-44.87698537163257,-49.08816042853972,-42.45903734147234,T
For the fi,-56.344253358852775,-59.72141031577729,-58.49642453267565,P
`` Over th,-40.555292936208254,-41.447690093889825,-39.72924438904269,T
The transa,-52.86045269841567,-58.14001155792906,-63.36026677848418,P
The order ,-133.9761826728558,-141.2930770629055,-121.67199682624825,T
Koff 's ma,-33.21300420742869,-34.740921799700274,-31.42550453227013,T
It 's even,-52.97157044848151,-55.56239828684654,-55.059698459263274,P
Cramo is a,-81.63848885673752,-94.81586325311909,-76.67443358247257,T
SSH Commun,-46.336807759404806,-46.94809426504345,-39.259853547891126,T
Operating ,-16.281557243731367,-19.306541022896923,-20.760857100743337,P
The closin,-31.046260866192352,-34.25498724703878,-27.38819556779523,T
down to EU,-77.10082662853422,-70.86858024061861,-83.62869650032968,N
This combi,-55.72246080826021,-59.53895981341225,-54.09595492087298,T
Coca-Cola ,-42.28392530889353,-43.784571777756845,-45.22736822674742,P
The sale o,-70.52233735027086,-77.90894655105295,-66.66075003396763,T
The contra,-45.40023351539712,-42.1008433267214,-41.48650689127531,T
Reporting ,-43.043343077545536,-45.45276965937678,-38.12440353120367,T
HELSINKI (,-88.95985379860731,-97.85785120199853,-107.16700133134317,P
Finnish pu,-76.67398845564095,-76.04831015908873,-72.01482685258337,T
`` We coul,-10.487294922083873,-10.762774149893355,-10.207520493271362,T
F-Secure  ,-95.34389331998713,-110.80876753834417,-95.20308097086179,T
Operating ,-41.180808882716136,-40.43441118201597,-50.37838512545228,N
Full-year ,-45.26706745676499,-50.17727609015017,-48.41013446580605,P
Mobile com,-146.20741307029934,-161.83072704297172,-138.34178828438328,T
The compan,-81.40295862680334,-80.41013408644508,-73.50001819792686,T
The acquis,-69.90397179778692,-81.7725265542662,-74.54436566879737,P
The compan,-31.967666698733275,-32.95570426290851,-26.50875336121489,T
Consolidat,-72.5342557923935,-75.29629639692959,-89.52076148111695,P
Otherwise ,-16.556491817732205,-16.936907415749825,-14.646399939538027,T
It is the ,-82.33694893577689,-85.22839748789389,-77.05022614280183,T
The total ,-65.11329557154896,-69.54959780956264,-60.27097569585686,T
The ongoin,-80.17746468642352,-83.84210312677398,-73.73588863445507,T
That toppe,-35.51558930042274,-39.074574850089945,-40.408002832150544,P
